record_id,level,module_no,module_title_pl,lesson_no,lesson_id,lesson_title_pl,record_type,sequence,hr_text,pl_text,lemma,part_of_speech,grammar_focus,communicative_goal,exercise_type,accepted_answers,notes_pl,tags,source_url
A1-1044,A1,7,Podróże,31,a1-31,Podróżuję,vocabulary,16,zemlja,kraj / ziemia,zemlja,noun,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",flashcard|recognition,zemlja,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1045,A1,7,Podróże,31,a1-31,Podróżuję,vocabulary,17,inozemstvo,zagranica,inozemstvo,noun,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",flashcard|recognition,inozemstvo,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1046,A1,7,Podróże,31,a1-31,Podróżuję,vocabulary,18,godišnji odmor,urlop,odmor,phrase,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",flashcard|recognition,godišnji odmor,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0550,A1,7,Podróże,31,a1-31,Podróżuję,sentence,1,Volim putovati.,Lubię podróżować.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Volim putovati.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0551,A1,7,Podróże,31,a1-31,Podróżuję,sentence,2,Putujem avionom.,Podróżuję samolotem.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Putujem avionom.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0552,A1,7,Podróże,31,a1-31,Podróżuję,sentence,3,Idem vlakom u Zagreb.,Jadę pociągiem do Zagrzebia.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Idem vlakom u Zagreb.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0553,A1,7,Podróże,31,a1-31,Podróżuję,sentence,4,Idemo autom na more.,Jedziemy samochodem nad morze.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Idemo autom na more.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0554,A1,7,Podróże,31,a1-31,Podróżuję,sentence,5,Želim posjetiti otok.,Chcę odwiedzić wyspę.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Želim posjetiti otok.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0555,A1,7,Podróże,31,a1-31,Podróżuję,sentence,6,Putovanje je dugo.,Podróż jest długa.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Putovanje je dugo.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1047,A1,7,Podróże,31,a1-31,Podróżuję,sentence,7,Idemo trajektom na otok.,Płyniemy promem na wyspę.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",listening|comprehension,Idemo trajektom na otok.,Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1048,A1,7,Podróże,31,a1-31,Podróżuję,sentence,8,U Zagrebu se vozim tramvajem.,W Zagrzebiu jeżdżę tramwajem.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",listening|comprehension,U Zagrebu se vozim tramvajem.,Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1049,A1,7,Podróże,31,a1-31,Podróżuję,sentence,9,Za godišnji odmor idemo na obalu.,Na urlop jedziemy na wybrzeże.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",listening|comprehension,Za godišnji odmor idemo na obalu.,Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1050,A1,7,Podróże,31,a1-31,Podróżuję,sentence,10,Volim putovati u inozemstvo.,Lubię podróżować za granicę.,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",listening|comprehension,Volim putovati u inozemstvo.,Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0556,A1,7,Podróże,31,a1-31,Podróżuję,exercise_blueprint,1,,,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",multiple_choice,,Wybierz poprawne znaczenie lub odpowiedź do krótkiego promptu.,exercise|lesson-player,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0557,A1,7,Podróże,31,a1-31,Podróżuję,exercise_blueprint,2,,,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation,,"Przetłumacz 1 krótkie zdanie PL→HR, akceptując poprawne warianty.",exercise|lesson-player,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-0558,A1,7,Podróże,31,a1-31,Podróżuję,exercise_blueprint,3,,,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",free_response,,Napisz 1–2 własne zdania z materiałem lekcji; oceń sens i kluczową konstrukcję.,exercise|lesson-player,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1204,A1,7,Podróże,31,a1-31,Podróżuję,vocabulary,19,izaći,wysiąść / wyjść,izaći,verb,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",flashcard|recognition,izaći,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1205,A1,7,Podróże,31,a1-31,Podróżuję,vocabulary,20,"Do centra, molim.","Do centrum, proszę. (w taksówce)",centar,phrase,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",flashcard|recognition,"Do centra, molim.","Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
A1-1206,A1,7,Podróże,31,a1-31,Podróżuję,sentence,11,Ide li ovaj autobus do centra?,Czy ten autobus jedzie do centrum?,,,putovati/ići; u/na + biernik; instrumental w kilku gotowych frazach z prijevozom,"Powiedzieć, dokąd i czym podróżujesz.",translation|word_order|listening|gap,Ide li ovaj autobus do centra?,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/|https://www.easy-croatian.com/2014/11/3.html|https://www.easy-croatian.com/2014/11/a4.html|https://www.easy-croatian.com/2014/11/15.html|https://www.easy-croatian.com/2014/11/6.html
